country,store,category,rank,app_id,app_name,publisher_id,publisher_name,icon,screenshot,most_recent_release,release_count_in_past_year
BR,google_play,Education,4,com.noval.dayaredil,Supre Rabbit E Dil Urdu Novel,3066042,"dfghjk,",https://play-lh.googleusercontent.com/133iH32sCpkXD5fU_0HIsUtll1u_qzRuGZQRfTIPsUGtoUU0FSc2dtFk_rMUaU2aBA,https://play-lh.googleusercontent.com/rt2ZVXbJf5bsyJbKJ9ZHfEDsbyLSN9AC3alFfBLfuDJM3Zn-LHR2WIN7p_kIQ0C3wWc,2024-02-07T00:00:00,2
BR,google_play,Education,5,com.tocaboca.tocakitchen,Toca Kitchen,909203,Toca Boca,https://play-lh.googleusercontent.com/nhPQcLEUtGcNYdBc1_FVzZT-Oi9qhzEf6O92gn5w8gv03Xb4Qr1GeN-LZ5hMggFZ2Q,https://play-lh.googleusercontent.com/8QpVRB9O8eDHUewMYgBXm3-s6A2MiGbCIexG3pPnyeqvC5uilWxhvmkK0193W9p9xPQj,2023-09-18T00:00:00,2
BR,google_play,Entertainment,1,com.newleaf.app.android.victor,ReelShort,2801474,NewLeaf Publishing,https://play-lh.googleusercontent.com/GRLKJUqN3Th4EL0HbBskFp6uM5TLvNQ0zKUj75W2t2pmuSrUer3HtrZlHFEfinnAp2U,https://play-lh.googleusercontent.com/kkZGFVSkgf9-9GD9InTh3-p74FTKKO2uP0wd-O74_YY4zDLvyCaYeNq8r9GkfcRV2A,2024-02-01T00:00:00,11
BR,google_play,Entertainment,2,com.netflix.mediaclient,Netflix,6283,"Netflix, Inc.",https://play-lh.googleusercontent.com/TBRwjS_qfJCSj1m7zZB93FnpJM5fSpMA_wUlFDLxWAb45T9RmwBvQd5cWR5viJJOhkI,https://play-lh.googleusercontent.com/NTFOnXELvK9lY2sHPNxNOzCzXNNdgRVq8qbBtTUOGtRgVCHi-LXMTl4cuv24ZMUOpgg,2024-02-15T00:00:00,62
BR,google_play,Entertainment,3,com.globo.globotv,Globoplay: Assista ao BBB 24!,21829,Globo Comunicação e Participações S.A.,https://play-lh.googleusercontent.com/oSB6w9ywqpHuCsHrvYJkyNeYa2jc1Nw212oW5-e3Onpj9oRBYT0blcPAuc9pq-iNtFs,https://play-lh.googleusercontent.com/zSabhAtgJwOnZ4srHG9u0T9MUm3yp4F3Do-08TL8V0Cxkv7NXblNy2pWHBXXuI0-GA,2024-02-09T00:00:00,95
BR,google_play,Entertainment,4,tv.pluto.android,Pluto TV: Watch TV & Movies,956567,"Pluto, Inc.",https://play-lh.googleusercontent.com/JD6jTbbH6qKs2QhSOIdEPcKGbOhHrK1LDHas_WzbnmP8cOLzStJyn0usiIE3drV6Iik,https://play-lh.googleusercontent.com/uPf07QymYVr2fuxpnCCAUlyvwUApDinXbHKizQoQJfoyYxAepRKofo6sfQ6-Aiyl_A,2024-02-16T00:00:00,20
BR,google_play,Entertainment,5,com.hairclipper.pranksounds.funnyjoke,Hair Clipper Prank: Fun Sounds,2902646,Braly JSC,https://play-lh.googleusercontent.com/yOeJLYiJJUjdT5cPJ1xOAeS81jBCzCyjbnodbmJ4UiWHSkK8gcTYtL4QBqxg9aB-g6_q,https://play-lh.googleusercontent.com/YdHjIk__BDKGHnnjzP4PndX90RT03aIQs3AL9TKa5ZzWPAtaoKPK5nw1A6_8sNKCzblk,2024-01-06T00:00:00,16
BR,google_play,Finance,1,com.nu.production,"Nubank: conta, cartão e mais",2558030,Nu,https://play-lh.googleusercontent.com/NPkx0aiwABB31gBw_CuZO9Rwukhir-BwemxfNlAVjT6smwk6QgUbb3XrmsSSClfzk0dY,https://play-lh.googleusercontent.com/6apBmGpb2T-2dEToQfEB2JJPNpuHY7bJGOyBIdpcKqVfYCCjAH1zdMnGC1CTB-zoBx8,2024-02-16T00:00:00,50
BR,google_play,Finance,2,com.picpay,"PicPay: cartão, conta e pix",173610,PicPay,https://play-lh.googleusercontent.com/pTvc9kCumx_24eJDwGUpvcBwljcIBkrsL3qHwhBW2NalMQ-XxTtHRV9YAJanBxkV0Rw,https://play-lh.googleusercontent.com/UWO-uoGJEgP0Fgm0jrY4XLFdydvpCTtl4t-Gt0CuuCkfhs86zYgFrTjI4ktxUO73fOk,2024-02-19T00:00:00,53
BR,google_play,Finance,3,br.gov.caixa.fgts.trabalhador,FGTS,19679,Caixa Econômica Federal,https://play-lh.googleusercontent.com/0dI0ITjQ3OUk-SKForkwViIQvRTwGewu3SlhOtSkkuqHDnjjV8jBHD4g1uERyGDLCXGq,https://play-lh.googleusercontent.com/PUogKlVFuzYAZSy1dDkZEX6Nu29UUsn8n6hORTydNymcE5eZtFZU1FsAZ0hVQMkE0Q,2023-07-28T00:00:00,4
